Report Year,"NYC Borough, Block and Lot (BBL)",City,Primary Property Type - Portfolio Manager-Calculated,Year Built,ENERGY STAR Score,Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Address 1
2022,1019250036;1019040061,New York,Multifamily Housing,1910,42,7868114.5,7974339.6,470.9,91675,1990-1995 Adam Clayton Powell Jr Blvd
2022,1019250047,New York,Multifamily Housing,1910,70,2678899.2,2724617.7,155.7,30318,232-236 W 120th St
2022,1019260017,New York,K-12 School,1963,72,7581864.4,7830038.1,469.1,105680,220 West 121st Street
2022,1019270061,New York,Multifamily Housing,2008,8,4699013.5,4705953.6,297.2,37612,2272 Frederick Douglass Boulevard
2022,1019290006,New York,Worship Facility,1910,16,2122816.9,2163846.6,160.1,26944,259 West 123 Street
2022,1019290017,Manhattan,Multifamily Housing,2012,1,15149655,15364490.2,861.5,98955,225 West 123rd St
2022,1019290017,New York,Multifamily Housing,2012,1,15149655,15363835.8,861.5,105881,225 WEST 123 STREET
2022,1019290029,Manhattan,Multifamily Housing,1910,63,12029260.7,12173859.1,735.9,146780,2070 Adam Clayton Powell Jr. Blvd
2022,1019290029,New York,Multifamily Housing,1910,61,12029260.7,12173849.9,735.9,157054,2070 7th AVENUE
2022,1019300053,New York,Office,1910,90,1830406.5,1821672.4,128.3,47248,256 West 125th Street
2022,1019300055,New York,Retail Store,1986,67,508132.7,508132.7,40.2,10540,260 W 125th St
2022,1019307501,New York,Multifamily Housing,1910,Not Available,1408615.1,1422269.3,98.8,26996,267 West 124th Street
2022,1019310021,New York,Office,1972,29,22456436.6,22383688.1,1485.5,170841,215 West 125th Street
2022,1019310027,New York,Office,1925,8,1271243,1271243,107.5,14400,209 West 125th Street
2022,1019320010,New York,K-12 School,1963,88,6667715.9,6829326.8,516.6,108100,250 West 127th Street
2022,1019330001;1019330050,MANHATTAN,Multifamily Housing,1954,22,184752825.6,188477622.6,10839.5,1447826,2406 F DOUGLASS BOULEVARD
2022,1019330020,New York,K-12 School,2011,85,16159294.3,16298211.8,1140.3,135645,245  E. 129th St.
2022,1019370001,New York,Multifamily Housing,1972,6,3465834.5,3523870.7,293,59197,273 W 131
2022,1019380020,New York,K-12 School,1940,95,829834.7,838197,59.5,21545,223-233 West 132nd Street
2022,1019390011,New York,K-12 School,1964,96,6384902.5,Not Available,355.8,133325,222 West 134th Street
2022,1019400035,New York,K-12 School,1924,52,5819256.7,5926566.5,418.1,89800,200-214 West 135th Street
2022,1019400048,New York,Police Station,1937,Not Available,2915879.4,3011807.1,227.4,26255,250 West 135th St
2022,1019410001,NEW YORK,Multifamily Housing,1992,2,3359683.5,3429605.7,216.7,30922,249 WEST 135 STREET
2022,1019410020,NEW YORK,Multifamily Housing,1992,Not Available,2601918.5,2666102.6,149.9,25620,217 WEST 135 STREET
2022,1019440018,New York,Multifamily Housing,1901,73,7408839.8,7624299.3,555.8,74542,400-404 Manhattan Ave
2022,1019440045,New York,Multifamily Housing,1910,62,4727416.2,4561759.4,355,44595,406-410 Manhattan Ave
2022,1019450005,New York,Multifamily Housing,1901,57,2773343.6,2848744.4,208,27309,365-367 W 118th St
2022,1019450007,New York,Multifamily Housing,1901,100,524533.3,518080,41.4,28350,357-359 W 118th St
2022,1019450009,New York,Multifamily Housing,1901,6,5575368.9,5798318,415.3,28350,353-355 W 118th St
2022,1019450061,New York,Multifamily Housing,1929,100,1299159.4,1300629.3,100.9,61148,50 Morningside Ave
2022,1019460001,New York,K-12 School,1959,64,7247643,7448106.5,465,99680,370 West 120th Street
2022,1019477501,New York,Multifamily Housing,2003,71,7198419.2,7315999.7,456.1,109100,2235 Fredrick Douglas Boulevard
2022,1019490029,New York,Police Station,1974,Not Available,4448651.3,4562443.9,346.3,37160,2271-89 8th Ave
2022,1019490047,New York,Multifamily Housing,1912,53,6068086.1,6183232.4,357.2,65022,540 Manhattan Avenue
2022,1019500029,New York,Worship Facility,1926,82,911953,911953,67.6,36000,302 WEST 124 STREET
2022,1019507502,Manhattan,Multifamily Housing,1950,2,6907340.7,7055325,434.6,58927,371 West 123rd Street
2022,1019510004,New York,Medical Office,2002,83,6614516.9,6544746.2,559.2,124576,374 WEST 125 STREET
2022,1019510014,Manhattan,Multifamily Housing,1921,1,6678126.7,6800049.1,446.9,50706,275-285 Saint Nicholas Avenue
2022,1019520029,New York,Retail Store,2013,55,5355299.6,5308453.3,436.3,96000,301-303 West 125th Street
2022,1019520043,New York,Multifamily Housing,1900,68,4836483.8,5036543.4,282.3,59464,320 St Nicholas Ave
2022,1019540011,New York,Multifamily Housing,1926,94,3355140.4,3331827.6,199.3,50253,400 West 128th Street
2022,1019540046,New York,Multifamily Housing,1926,84,2950697,Not Available,221.4,35212,351 St Nicholas ave
2022,1019570001,New York,College/University,2014,Not Available,125249926.8,125249926.8,8935.2,194600,85 Saint Nicholas Ter
2022,1019570001,New York,College/University,1978,Not Available,Not Available,Not Available,0,67720,129 Convent Ave
2022,1019570001,New York,College/University,1907,Not Available,Not Available,Not Available,0,28582,71 Convent Ave
2022,1019570001,New York,College/University,1912,Not Available,7709753.1,7709753.1,651.8,4704,119 Convent Ave
2022,1019570001,New York,College/University,2008,Not Available,Not Available,Not Available,0,173151,141 Convent Ave
2022,1019570001,New York,College/University,1931,Not Available,Not Available,Not Available,0,61180,101 Convent Ave
2022,1019570001,New York,College/University,2014,Not Available,Not Available,Not Available,0,207729,85 Saint Nicholas Ter
2022,1019570001,New York,K-12 School,1938,33,2530652.1,2611357.3,195,25360,71-111 Convent Ave
2022,1019570001; 1019570100; 1019570105; 1019570129; 1019570200; 1020710027,New York,College/University,1897,Not Available,476447473.7,478168076.2,33109,3394195,160 Convent Ave
2022,1019570010,New York,K-12 School,1957,56,8017886.8,8260376.6,608.2,102125,425 West 130th Street
2022,1019570078,New York,K-12 School,1926,51,19061288.1,19749386.3,1116.9,195600,443 West 135 Street
2022,1019570100,New York,College/University,1972,Not Available,21788501.1,21788501.1,1157.3,620782,181 Convent Ave
2022,1019570100,New York,College/University,2007,Not Available,Not Available,Not Available,0,6681,275 Saint Nicholas Ter
2022,1019570105,New York,College/University,1962,Not Available,Not Available,Not Available,0,55789,221 Convent Ave
2022,1019570105,New York,College/University,1907,Not Available,Not Available,Not Available,0,334918,259 Convent Ave
2022,1019570129,New York,College/University,1962,Not Available,Not Available,Not Available,0,318523,275 Convent Ave
2022,1019570200,New York,College/University,1907,Not Available,Not Available,Not Available,0,63355,250 Convent Ave
2022,1019570200,New York,College/University,1907,Not Available,Not Available,Not Available,0,137929,1617 Amsterdam Ave
2022,1019570200,New York,College/University,1907,Not Available,Not Available,Not Available,0,119028,1589 Amsterdam Ave
2022,1019570200,New York,College/University,1982,Not Available,240369995.7,242017612.9,15559.8,885656,160 Convent Ave
2022,1019570200,New York,College/University,1907,Not Available,Not Available,Not Available,0,61498,200 Convent Ave
2022,1019580001,New York,Multifamily Housing,1926,33,26717188.5,26766231.6,1852.3,336334,410 St Nicholas Ave
2022,1019580043,New York,Multifamily Housing,1926,86,1854371.1,1855122.7,143,25074,448-50 St. Nicholas Ave.
2022,1019587502,New York,Multifamily Housing,2016,96,1589615.9,1609558.6,130.6,57230,308 West 133rd Street
2022,1019600001,New York,K-12 School,1925,68,11007314.2,11475995.4,634.1,135725,6 Edgecomb Avenue
2022,1019610001,New York City,Residence Hall/Dormitory,1925,100,0,0,0,106415,411 West 116th Street
2022,1019610001,New York City,College/University,1961,Not Available,10886480.4,10886480.4,920.4,248660,435 West 116th Street
2022,1019610001,New York,Single-Family Home,1950,1,1321096.4,1321096.4,104.8,16803,60 Morningside Drive
2022,1019610001,New York,College/University,1950,Not Available,10340320.1,10340320.1,684.5,38298,400 W 117th St
2022,1019610037,New York,College/University,1927,Not Available,1290596.8,1290596.8,109.1,34404,1161 Amsterdam Avenue
2022,1019610039,New York City,College/University,1910,Not Available,11238767.1,11238767.1,950.1,364581,420 West 118th Street
2022,1019610057,New York City,Residence Hall/Dormitory,1980,87,11411889,11411889,952.8,352040,410 West 118th Street
2022,1019620001,New York,Residence Hall/Dormitory,1925,Not Available,2815196.6,2881395.2,161.6,43621,423 West 118 St
2022,1019620011,New York,Multifamily Housing,1926,100,384801.5,384801.5,32.5,22008,415 West 118th
2022,1019620013,New York,Residence Hall/Dormitory,1926,100,214330.9,209972.4,17.2,26280,405 West 118 St
2022,1019620018,New York,Residence Hall/Dormitory,1926,100,1294295.2,1286621.7,78,37704,401 West 118 St
2022,1019620019,New York,Residence Hall/Dormitory,1924,86,14068965.5,14464825.4,814.2,201406,88 Morningside Drive
2022,1019620026,New York,Multifamily Housing,1910,100,768178.1,750030.2,62.1,53676,414-422 West 119th Street
2022,1019620031,New York,Multifamily Housing,1910,100,812780.5,808214.7,62,50292,430 West 119th Street
2022,1019620038,New York,Multifamily Housing,1964,Not Available,1817503.3,1794276.2,146,93626,435 West 119th Street
2022,1019620044,New York,Multifamily Housing,1980,79,5046354.7,5221672.6,293.6,58347,419 West 119th Street
2022,1019620056,New York,Multifamily Housing,1911,31,13406524.7,13670854.4,741.8,119167,90 Morningside Drive
2022,1019620061,New York,Multifamily Housing,1980,62,6167399.3,6392989.9,352.1,62334,414 West 120th Street
2022,1019620070,New York,Multifamily Housing,1967,Not Available,1241086.5,1232395.2,85.9,92873,434 West 120th Street
2022,1019630001,New York,Residence Hall/Dormitory,1967,Not Available,6091385.4,6285837.6,340,106986,423 West 120th Street
2022,1019630006,New York,Multifamily Housing,1926,89,2521498.6,2576576.6,144.9,31878,417 West 120th Street
2022,1019630016,New York,Residence Hall/Dormitory,1909,61,7013864.5,Not Available,390.7,59730,100 Morningside Drive
2022,1019630048,New York,Multifamily Housing,1950,80,6812474.1,7057038,381.8,72222,110 Morningside Drive
2022,1019630055,NEW YORK,Multifamily Housing,1950,79,2779518.4,2891600.2,210.5,30150,114 MORNINGSIDE DRIVE
2022,1019630056,New York,Residence Hall/Dormitory,1910,82,3249953,3249953,185,39120,130 Morningside Dr
2022,1019630060,New York,College/University,2004,Not Available,14218214.2,14218214.2,962.1,137591,1255 Amsterdam Ave SCHL
2022,1019630060,New York,Residence Hall/Dormitory,1900,48,11302208.2,11605343.1,760.9,122100,425 West 121 Street
2022,1019630060,New York,College/University,1900,Not Available,25520422.4,25457101.2,1723,259691,425 W 121st St
2022,1019640001;1019800001,MANHATTAN,Multifamily Housing,1957,100,0,0,0,1931229,3170 BROADWAY
2022,1019640012,New York,K-12 School,1921,66,16160912.7,16749392.1,1247.2,160925,425 West 123rd Street
2022,1019670024,New York,K-12 School,2012,29,2857956,2931330.1,199.8,33000,168 Morningside Ave
2022,1019670045,New York,Non-Refrigerated Warehouse,1912,43,2077563.3,2167945.2,175.6,185000,461 West 126 St
2022,1019680039,New York,Multifamily Housing,1920,11,8762020.8,9113679.4,653.2,54390,25 St. Nicholas Terrace
2022,1019680044,New York,Multifamily Housing,1920,100,835996.9,819086.4,66.2,54390,35 St. Nicholas Terrace
2022,1019690025,New York,Multifamily Housing,1926,Not Available,12107663.5,Not Available,919.1,104187,41 Convent Ave.
2022,1019690034,Manhattan,Multifamily Housing,1920,55,4645097.7,4702803.8,276,61602,409 West 129 Street
2022,1019690050,New York,Multifamily Housing,1926,92,4560132.1,4647569,268.6,72751,408 West 130 street
2022,1019690055,Manhattan,Multifamily Housing,1920,100,1149916.3,1132631.1,86.6,63264,418 West 130th Street
2022,1019700002,New York,Multifamily Housing,1988,73,8701137.2,8634789.4,533.8,120560,1425 Amsterdam Avenue
2022,1019710001,New York,K-12 School,1962,84,5930489.1,6088611.8,457.8,114125,499 West 133rd Street
2022,1019730001,New York City,College/University,1977,Not Available,19530236,19251688.9,1294,105370,1172 Amsterdam Avenue
2022,1019730001,New York City,College/University,1988,Not Available,1069444260,Not Available,61832.4,219993,530 West 120th Street
2022,1019730001,New York City,College/University,1950,Not Available,44613648.4,44984277.6,3080.6,78593,3010 Broadway
2022,1019730001,New York City,College/University,1897,Not Available,6477626.9,6469087.5,501.5,59898,2990 Broadway
2022,1019730001,New York City,College/University,1987,Not Available,7751966.2,7931877.9,570.7,62004,1180 Amsterdam Avenue
2022,1019730001,New York City,College/University,1924,Not Available,1745614.9,2001223.3,271.2,59863,2970 Broadway
2022,1019730001,New York City,College/University,1911,Not Available,4129052.4,4032621.5,304.7,64447,1150 Amsterdam Avenue
2022,1019730001,New York City,College/University,1910,Not Available,10646880,10756871.6,790,111632,1140 Amsterdam
2022,1019730001,New York City,College/University,1927,Not Available,87492851.3,86758421.7,5241.6,149085,538 West 120th Street
2022,1019730001,New York City,College/University,1974,Not Available,5885211.2,5728026.8,333.7,258175,3030 Broadway
2022,1019730001,New York City,College/University,1987,Not Available,36118224.7,35768582,2281.8,159516,535 West 116th Street
2022,1019730001,New York City,College/University,1897,Not Available,72655282.8,72655282.8,4226.3,126673,3000 Broadway
2022,1019730001,New York City,College/University,1964,Not Available,13581982.8,13581982.8,1148.2,203389,3022 Broadway
2022,1019730001,New York City,College/University,1897,Not Available,11729216.3,11919983.6,804.3,90679,1200 Amsterdam Avenue
2022,1019730001,New York City,College/University,1930,Not Available,7563545,7515748.6,499.8,139953,1190 Amsterdam Avenue
2022,1019730001,New York City,College/University,1964,Not Available,15040005.6,14820478.5,1120.7,154289,3024 Broadway
2022,1019730001,New York,College/University,1950,Not Available,1544152541,1543271714,102679.2,287737,500 West 120th
2022,1019730001,New York,Worship Facility,1950,6,997027.6,997027.6,84.3,20035,1160 Amsterdam Ave
2022,1019730001,New York,College/University,1950,Not Available,34384928.3,34218940.3,2344.8,164206,1210 Amsterdam Ave
2022,1019730001,New York,College/University,1950,Not Available,1646454.8,1635443.6,108.7,11712,515 W 116th St
2022,1019730001,New York,College/University,1950,Not Available,14864835.8,14729271.4,1121.8,131923,1212 Amsterdam Ave
2022,1019730001,New York,College/University,1950,Not Available,2684950,2698073.4,218.7,27825,1214 Amsterdam Ave
2022,1019730001,New York,College/University,1950,Not Available,1776624,1834969.9,123.5,22693,2980 Broadway
2022,1019730001,New York,College/University,1950,Not Available,19230315.2,18950178.3,1055,18652,3020 Broadway
2022,1019730001,New York,College/University,2010,Not Available,45762681.1,44799727.3,3197.4,207842,550 W 120th St
2022,1019760010,New York,Residence Hall/Dormitory,1926,85,2289769.4,2360069.4,130.4,28302,527 West 121 St
2022,1019760016,New York,Residence Hall/Dormitory,1926,100,491076.3,491076.3,36.1,28338,519 West 121 St
2022,1019760026,New York,Residence Hall/Dormitory,1910,65,3488923.8,3597500,203.4,31150,503 West 121 St
2022,1019760029,New York,Residence Hall/Dormitory,1926,Not Available,3186176.2,3306797.9,184.6,49461,501 West 121 St
2022,1019760036,New York,Multifamily Housing,1910,92,3009664.6,3073960,177.2,47988,500 W 122nd Street
2022,1019760048,New York,Residence Hall/Dormitory,1926,84,2290217,2392978.8,131.8,28140,520 West 122nd Street
2022,1019760056,New York,Parking,1926,Not Available,385242,385242,32.6,42971,532 W 122nd St
2022,1019760056,New York,Parking,1926,Not Available,385242,385242,32.6,40160,532-38 West 122nd St.
2022,1019760061,New York,Residence Hall/Dormitory,1926,Not Available,3254603.6,3342369.1,184.8,41184,540 West 122 St
2022,1019777501,New York,Multifamily Housing,2019,65,17656905.6,17656905.6,1234.5,305247,543 West 122nd Street
2022,1019800075,New York,Retail Store,1957,Not Available,3543287.2,3537136.1,280.7,28223,564 West 125th Street
2022,1019820038,New York,Police Station,1969,Not Available,4392286.4,4494420.1,337.9,36856,520 West 126th St
2022,1019830003,New York,Urgent Care/Clinic/Other Outpatient,1950,Not Available,1330213,1398262.9,79.9,17000,21 Old Broadway
2022,1019840001;1019840033,MANHATTAN,Multifamily Housing,1961,14,201101929.8,205067819.5,11495.5,1443550,545 WEST 126TH STREET
2022,1019840033,New York,K-12 School,1936,68,13066723.5,13436048,789.9,151280,509 West 129th Street
2022,1019860006,New York,Self-Storage Facility,1917,Not Available,894537.4,889109.2,66.8,26860,573 W 131 Street
2022,1019860065,New York,Office,1924,Not Available,14329917,14879774.1,858.3,195538,3280 Broadway
2022,1019870001,New York,Self-Storage Facility,1918,Not Available,1599664,1651541.4,112.7,55111,3300 Broadway
2022,1019870007,New York,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1970,Not Available,0,0,0,28656,526 W 134th St
2022,1019870017,MANHATTAN,Multifamily Housing,1983,48,5069238.6,5207986.6,310.4,59800,529 WEST 133RD STREET
2022,1019870037,New York,Multifamily Housing,1994,48,3004453.4,3030955.1,188.6,31974,504 W 134th St
2022,1019877501,New York,Multifamily Housing,2008,87,1897145.1,1933096.3,122.3,32181,525 W. 133 St.
2022,1019880020;1019880022;1019880031,MANHATTAN,Multifamily Housing,1988,Not Available,Not Available,Not Available,Not Available,45560,515 WEST 134TH STREET
2022,1019880053,New York,Office,1915,Not Available,Not Available,Not Available,Not Available,43000,520-530 West 135th St
2022,1019880074,New York,Multifamily Housing,1909,10,9197966.2,9313159.5,555,65705,535 West 135th Street
2022,1019880166,New York,K-12 School,1987,68,10499682.8,10850856.5,643.3,130560,500 West 138th Street
2022,1019887502,New York,Multifamily Housing,2006,84,1439949.1,1455969,95.2,28177,504 W 136 ST
2022,1019900001,New York,Multifamily Housing,1910,82,9752634.3,10039837.6,734.2,159411,440 RIVERSIDE DRIVE
